Dataset;Strategy;Parameter Combination;Model;Model Parameter Combination;MSE_mean;MSE_std;RMSE_mean;RMSE_std;MAE_mean;MAE_std;R2_mean;R2_std;WMSE_mean;WMSE_std;WRMSE_mean;WRMSE_std;WMAE_mean;WMAE_std;WR2_mean;WR2_std;SERA_mean;SERA_std;DWRMSE_mean;DWRMSE_std;DWSERA_mean;DWSERA_std
abalone;CART;(1, 'denseweight', False, 'balance');RF;{'n_estimators': 100, 'max_features': 'log2'};4.7726329086085295;0.37343402091227523;2.1831490948485466;0.08493748204481162;1.5568315507059194;0.0486218082231767;0.5403911506993188;0.028141026389513654;7.648729782322151;0.9246728791624892;2.7612453515788515;0.1641607975476602;1.9188392587815493;0.10714449390634068;0.656227003607948;0.028385767644700122;2316.9243005036706;328.39863295934674;2.8951215982172664;0.1996381050800565;3049.92279467762;312.09443814595295
abalone;CART;(1, 'denseweight', False, 'balance');RF;{'n_estimators': 100, 'max_features': 'sqrt'};4.76704927424989;0.3357260409722178;2.1821517136438713;0.07647202023547228;1.5567129425491253;0.04578355149971946;0.5407991553480518;0.02617187804806986;7.623337350695865;0.923522372035158;2.756618525235485;0.1646263682956872;1.921679930029922;0.1208806398519446;0.6575929017805178;0.02533584454316352;2309.298955449263;327.56045780440826;2.8939414585217804;0.18347872428361758;3046.190338284569;277.41828725072065
abalone;CART;(1, 'denseweight', False, 'balance');RF;{'n_estimators': 200, 'max_features': 'log2'};4.711772909122005;0.3750638762804217;2.169132376185182;0.08587874984360953;1.547776054815925;0.05366294945906079;0.5462774609721047;0.02812153151423945;7.548465799706999;0.9028708434883924;2.743146326425444;0.16198090259722375;1.9074696502110775;0.11653431849461615;0.6608178398037716;0.02633290691834326;2286.7882264205587;323.2172506437194;2.877636245972982;0.197732713961075;3012.32203423072;308.51832541249416
abalone;CART;(1, 'denseweight', False, 'balance');RF;{'n_estimators': 200, 'max_features': 'sqrt'};4.722320921675421;0.373345612775142;2.171586797396651;0.0851906557733027;1.549832665039539;0.052788311946108585;0.5452972040038888;0.02721869116557197;7.565752343605503;0.8684895673750729;2.746564950028983;0.1568202044727771;1.912875049386362;0.11198020264270336;0.6599211344621793;0.02623993701522849;2292.842422950946;321.41385778354646;2.881301515165627;0.19281160526450333;3019.5342201139088;305.4699554841595
abalone;CART;(1, 'denseweight', False, 'balance');SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.01};4.616756134029709;0.32291476513058864;2.1474900869387854;0.07485141228800032;1.5035416684256766;0.033318508857691435;0.5555835619214415;0.01811364550046927;7.728280408364535;0.9174025154111628;2.7755698826046213;0.16496543457041177;1.8928431478902348;0.14127883935484042;0.653056366371027;0.02255842999460337;2340.871255935205;330.82270473176646;2.942296056484297;0.19057118411255553;3073.1177193345693;267.00741165344476
abalone;CART;(1, 'denseweight', False, 'balance');SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.1};4.606886025039112;0.3252039390722344;2.1451661848366794;0.0756311551938363;1.5026942428005476;0.03335875348934778;0.556509685369162;0.019247354306162912;7.680939378402582;0.823401626551984;2.7679427553119567;0.14694020597446134;1.884463553327776;0.13108318284501544;0.6548657496637218;0.020214885067358166;2325.7797292901096;301.3221068362323;2.9357316623551406;0.18289008520852898;3063.572961596825;261.7255469019317
abalone;CART;(1, 'denseweight', False, 'balance');SVM;{'kernel': 'rbf', 'C': 10, 'epsilon': 0.01};4.621875211917083;0.35278583532236274;2.1484619461837364;0.08155759871590322;1.4927301075980126;0.03569550143457979;0.5550073461971736;0.0244416770389391;7.68384003898799;0.8558579711028652;2.7680802298739695;0.154818459884337;1.8836757531291788;0.13393739598073715;0.6547530466324585;0.023318613982552177;2328.925493272776;328.92520922648663;2.949810291522467;0.19884600819133375;3101.810004889981;282.8090742296552
abalone;CART;(1, 'denseweight', False, 'balance');SVM;{'kernel': 'rbf', 'C': 10, 'epsilon': 0.1};4.6371548005712775;0.380856970598051;2.151778478027934;0.08821805098143465;1.4952450266280441;0.04385557519590988;0.5536608904663105;0.025691479299977;7.666233621406127;0.9311014217453538;2.764212999327019;0.1678627606033967;1.8808769011985778;0.14137962656404307;0.6557615641756505;0.02532463616080467;2323.8657124188667;348.4084875665227;2.9471227131453546;0.20217112438521107;3098.8382497285156;291.95288413919997
abalone;CART;(1, 'denseweight', False, 'balance');SVM;{'kernel': 'rbf', 'C': 100, 'epsilon': 0.01};4.7871294720392505;0.36478024046352364;2.1865241345945785;0.08327785403015081;1.5121045318581867;0.04257046003789986;0.5389860137310898;0.02765678746840917;7.980083046601983;1.001718567182572;2.820039562618558;0.17467401978198024;1.9159043121960733;0.15476117244247553;0.6416651787273836;0.027861163159514205;2417.16096949143;355.6555472917105;3.0066188001779257;0.17434397643176902;3236.0056406033136;279.5966252661519
abalone;CART;(1, 'denseweight', False, 'balance');SVM;{'kernel': 'rbf', 'C': 100, 'epsilon': 0.1};4.80280491315659;0.36729429250690904;2.190099341737406;0.08346513895014632;1.512740714013218;0.039873669434010627;0.5374654607074657;0.028053711657954117;7.922375895766601;0.9318503120256614;2.8102718510160694;0.16582460329891333;1.9128337369070845;0.14004472683644748;0.6441558795627019;0.025675100352010892;2401.386626153114;350.178586350928;2.9989364529091227;0.19461353097598078;3213.906478329557;292.2733374691684
