Dataset;Strategy;Parameter Combination;Model;Model Parameter Combination;MSE_mean;MSE_std;RMSE_mean;RMSE_std;MAE_mean;MAE_std;R2_mean;R2_std;WMSE_mean;WMSE_std;WRMSE_mean;WRMSE_std;WMAE_mean;WMAE_std;WR2_mean;WR2_std;SERA_mean;SERA_std;DWRMSE_mean;DWRMSE_std;DWSERA_mean;DWSERA_std
fuelConsumption;CART;(1, 'denseweight', False, 'balance');RF;{'n_estimators': 100, 'max_features': 'log2'};0.2708768155524909;0.1763088350679937;0.5022856710990706;0.1437046359765873;0.31057850238398454;0.0275400917208842;0.920044697575029;0.0347406494460991;0.741166712033505;0.8196553913220574;0.7675817620956363;0.4109405884764894;0.4449265363130772;0.1344796299787151;0.8303500942902418;0.2654422450456653;61.43128450054197;64.25151234737446;0.6966865636979299;0.30844900081211996;79.62522040813286;63.196182390022656
fuelConsumption;CART;(1, 'denseweight', False, 'balance');RF;{'n_estimators': 100, 'max_features': 'sqrt'};0.26541415236676363;0.17314184115751938;0.4969741128380668;0.1431040163097384;0.3075291035190227;0.027768609361253468;0.9217256337873547;0.03418297296806119;0.7233623709653056;0.7933912402847579;0.7587120928280638;0.4051314343131471;0.4367973675889904;0.12620971999634623;0.8333115161517319;0.2591092010198051;59.79065772655783;61.888962899376885;0.6894678496756055;0.30295184382263085;77.9084017108291;61.421641934155595
fuelConsumption;CART;(1, 'denseweight', False, 'balance');RF;{'n_estimators': 200, 'max_features': 'log2'};0.27199849260556064;0.17617109726813165;0.5032239080253986;0.1443921781399754;0.30947225756245;0.02673046710744929;0.9198645766689048;0.034597160883749103;0.7512972922255782;0.8000284094884672;0.7790006206214051;0.4006318971284183;0.4484427684415061;0.12567265368663647;0.8307642270581772;0.25904047118481305;62.907005303251026;63.26602996334267;0.7074953127589348;0.30367241733353534;80.77420085685733;62.26027413990717
fuelConsumption;CART;(1, 'denseweight', False, 'balance');RF;{'n_estimators': 200, 'max_features': 'sqrt'};0.26083962635735136;0.17711976993303272;0.4913688841031633;0.14680389827008233;0.3047236592867571;0.028569228848583827;0.9234118952384531;0.03512998831353731;0.7110468877995059;0.7925467027102858;0.7502431413095577;0.40576692368002065;0.43186666314807187;0.12831063605498483;0.8390362373458545;0.2527890566327826;59.21251372413542;63.09439741022681;0.6823019637730896;0.30903381862398305;76.92332307419896;62.55869898172597
fuelConsumption;CART;(1, 'denseweight', False, 'balance');SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.01};0.4710192762366173;0.22822840576336692;0.6725683822043209;0.1440333583880243;0.3988766603083808;0.03846336242875298;0.8586222545353115;0.039356763138834364;1.2364994800141305;0.8676638121882164;1.0557206647114479;0.36810831454787446;0.5736984132978364;0.13573152498504118;0.7393245941679972;0.2962610793821219;110.6248315808313;80.45978409982455;0.969016404774526;0.29688309107980504;139.61135027433073;79.69713449025656
fuelConsumption;CART;(1, 'denseweight', False, 'balance');SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.1};0.46148631637528303;0.21857208738183598;0.6659945108041858;0.14117612307554134;0.4003634415249497;0.035655492081709;0.8614281252340179;0.03765889902179531;1.1930739635239465;0.8354119735143465;1.0365720885399203;0.3630002583163051;0.5686080268624185;0.12747611043180002;0.7490762714602127;0.2845645843765927;106.86722014960394;77.71824990399949;0.9526204611992926;0.29315145609096804;135.81341288810668;75.59260817266453
fuelConsumption;CART;(1, 'denseweight', False, 'balance');SVM;{'kernel': 'rbf', 'C': 10, 'epsilon': 0.01};0.38323896954064673;0.19609958236541034;0.6052859834547368;0.1369016182595647;0.36405931058401136;0.033168476808206705;0.8850347433723741;0.03569987833795702;0.9353522550916156;0.8603895813350154;0.8912950362970287;0.39573477841702415;0.48203713490073097;0.15351508811217426;0.7816054283574254;0.3048194859062187;78.4800515781802;66.25087344915374;0.8133388104512889;0.2849437638686141;108.0363986917232;68.49714771642755
fuelConsumption;CART;(1, 'denseweight', False, 'balance');SVM;{'kernel': 'rbf', 'C': 10, 'epsilon': 0.1};0.3747430243289186;0.19769678606112417;0.5973861912560144;0.14092063497488014;0.36203637304403036;0.0333058213779249;0.8875534272619232;0.03746891773506937;0.9421073663394723;0.8744315670918319;0.8915516525810825;0.4044791123839446;0.4837475063218625;0.15089919244289873;0.7768698921379208;0.31339690791564406;78.40594522045095;66.88130865357394;0.8090370981867562;0.28872861094303254;106.37194193284475;68.06851732527808
fuelConsumption;CART;(1, 'denseweight', False, 'balance');SVM;{'kernel': 'rbf', 'C': 100, 'epsilon': 0.01};0.41925639847375773;0.21519567919162463;0.6327673407733221;0.14476759507115108;0.3781732061802129;0.032260657683979684;0.8731159608928696;0.042855193265928675;1.0005909948699363;0.9160653812745452;0.9211711483889118;0.41100785373111204;0.5147842882479836;0.16242508907358308;0.7718202656325623;0.310159960715417;85.1624150207043;74.43638463355705;0.840725142852597;0.3091765155051897;118.7733499601964;76.436719291126
fuelConsumption;CART;(1, 'denseweight', False, 'balance');SVM;{'kernel': 'rbf', 'C': 100, 'epsilon': 0.1};0.4061757232962357;0.20159774523712545;0.6239416351802778;0.13692073613265343;0.37431250495514445;0.038751524461761375;0.8775928527238592;0.037107821940371044;0.9649305114121762;0.8263233017433181;0.9124120818482473;0.38360092733858997;0.5050645658381411;0.1348437498615071;0.7808644159018296;0.287319573050477;82.57569020628205;68.4704469933543;0.8303613660525553;0.2879553878072457;114.1905860258634;70.33537837003344
