Dataset;Strategy;Parameter Combination;Model;Model Parameter Combination;MSE_mean;MSE_std;RMSE_mean;RMSE_std;MAE_mean;MAE_std;R2_mean;R2_std;WMSE_mean;WMSE_std;WRMSE_mean;WRMSE_std;WMAE_mean;WMAE_std;WR2_mean;WR2_std;SERA_mean;SERA_std;DWRMSE_mean;DWRMSE_std;DWSERA_mean;DWSERA_std
housingBoston;CART;(1, 'denseweight', False, 'balance');RF;{'n_estimators': 100, 'max_features': 'log2'};11.7102181205634;3.7449718353398973;3.3811603284171525;0.555750697606814;2.31551633654494;0.2650948053450087;0.8596826200264737;0.03120808785752305;14.489286663855339;6.7180970834976454;3.721849361476211;0.841377174197463;2.705601244856001;0.47149006773344815;0.62175890621915;0.3331445274051594;425.5219483241165;299.6900731065458;4.444835741337731;1.101485570233801;944.8018010156014;369.1306977426504
housingBoston;CART;(1, 'denseweight', False, 'balance');RF;{'n_estimators': 100, 'max_features': 'sqrt'};11.682165573866735;3.742731239865183;3.3777601417477343;0.5506581907005665;2.3205425252430976;0.248479184509433;0.860048210569633;0.03098428555359261;14.791020554328195;7.325710689799692;3.7523610998769485;0.8886986306194865;2.7189506149075973;0.45122341532935184;0.6261191361395857;0.3171125412161515;440.40032138074685;330.0959003885757;4.486499950584957;1.1320214789268643;951.9451025043527;387.615859610166
housingBoston;CART;(1, 'denseweight', False, 'balance');RF;{'n_estimators': 200, 'max_features': 'log2'};11.61496559269049;3.5199037851594133;3.3713830002650162;0.5257188287526452;2.3263543316963853;0.25829773393738803;0.859952955116864;0.032157632697900215;15.293684773343315;7.593009690969858;3.8095171193612387;0.9317033926195883;2.8021964275050752;0.5366785295144466;0.6095427667207624;0.34426497355010177;453.23961681438834;323.68245225720244;4.48605561136156;1.1005758423045455;954.2420192067239;364.4752678608191
housingBoston;CART;(1, 'denseweight', False, 'balance');RF;{'n_estimators': 200, 'max_features': 'sqrt'};11.366548074573803;3.250484186560952;3.3394100265843547;0.48863613924846505;2.3202909917387595;0.2490677782884893;0.8624788636275189;0.030453482740116222;14.601804156120195;6.325687196080321;3.749611831602415;0.7761838760008802;2.7528611360338893;0.4242257214905504;0.5870129382362418;0.39806621326285996;428.8561682518357;292.3344620731008;4.333235151850466;1.0178499435209745;902.4001906465949;332.4972094088262
housingBoston;CART;(1, 'denseweight', False, 'balance');SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.01};25.67996965406457;12.397242731463347;4.935114761270636;1.213173958009521;2.9976712196668944;0.605686873744543;0.7053170993703217;0.07804960083167205;39.34317636571528;20.774078432208604;6.0579378975877045;1.7141777409092753;4.0457425045699775;1.0640381718128828;0.0607567129166404;0.8039248766582392;1106.4378862891303;748.0547080889927;7.42009490762391;2.161050106233298;2361.1809176832153;1284.7136848192083
housingBoston;CART;(1, 'denseweight', False, 'balance');SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.1};26.158029894880322;12.544111406298063;4.98148279912911;1.22150136074019;3.027452969726493;0.6098624591525292;0.6992413638021721;0.08010765527861334;40.106794266271535;22.33764570459025;6.086309849834748;1.8450012580772737;4.080564126424912;1.1355350635027621;0.06802950487773474;0.8522148980651539;1131.208937089579;791.8793284877662;7.4812007835424765;2.180704140326072;2396.944174769409;1303.1064798378072
housingBoston;CART;(1, 'denseweight', False, 'balance');SVM;{'kernel': 'rbf', 'C': 10, 'epsilon': 0.01};15.520752804646559;6.4672308480539975;3.853659653706535;0.8628506231227505;2.4605982273384814;0.3692265693449543;0.8167929072051228;0.059372946442266365;23.95907990909866;14.479660927798243;4.685458660894296;1.4927815372463766;3.218144614905988;0.7990176338595506;0.3664473206408447;0.6741255691134472;706.8717628417216;599.9504172517627;5.4158823581411575;1.6869583655700333;1358.3773418087517;669.1913740868215
housingBoston;CART;(1, 'denseweight', False, 'balance');SVM;{'kernel': 'rbf', 'C': 10, 'epsilon': 0.1};15.73455334697987;6.680528023594972;3.8813256724406893;0.8627246061382148;2.465915502809522;0.35042616681773264;0.8148713234728329;0.056568614910139654;23.135389902108905;13.233835904492226;4.632863812271869;1.3629880569504773;3.1796273908975254;0.6621425324816519;0.38723533129140914;0.6075127406513062;682.3970491825409;559.3572074346748;5.3965495778643655;1.7406444609199774;1357.2530131578064;701.499448505843
housingBoston;CART;(1, 'denseweight', False, 'balance');SVM;{'kernel': 'rbf', 'C': 100, 'epsilon': 0.01};12.847415783555018;4.558730546504452;3.528214986918883;0.6659285827874822;2.3691187792688524;0.2914087602046393;0.8438155530676388;0.05394060792732649;17.920707801017365;8.611255944760797;4.120871049264849;1.0215073809208446;2.9136993665698694;0.5289390296186165;0.43705930824268047;0.6526323398473973;529.6726956394068;379.1451188997331;4.477547462564121;1.1964258199803113;1013.1608102074981;424.8921616216573
housingBoston;CART;(1, 'denseweight', False, 'balance');SVM;{'kernel': 'rbf', 'C': 100, 'epsilon': 0.1};12.742200139768935;4.536739474536392;3.5141795225398544;0.6605910006539523;2.300523426360179;0.27176557405548724;0.8470205554405279;0.04800992005294873;16.825992052725038;9.084898941714723;3.9714825031451944;1.0818290992248165;2.747526060233699;0.5239897048682257;0.4385900486348174;0.6802330088457444;500.31371812347254;396.57678413594266;4.501265900079562;1.3144416217158468;1036.436029936977;445.9757016489835
