Dataset;Strategy;Parameter Combination;Model;Model Parameter Combination;MSE_mean;MSE_std;RMSE_mean;RMSE_std;MAE_mean;MAE_std;R2_mean;R2_std;WMSE_mean;WMSE_std;WRMSE_mean;WRMSE_std;WMAE_mean;WMAE_std;WR2_mean;WR2_std;SERA_mean;SERA_std;DWRMSE_mean;DWRMSE_std;DWSERA_mean;DWSERA_std
mortgage;CART;(1.5, 'denseweight', False, 'extreme');SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.1};0.02714109865487351;0.009636493762838138;0.16259058804239684;0.027996018266514544;0.10947418185920502;0.010516715741049192;0.9971755944364642;0.0009356176163117573;0.00850510742313142;0.0019098547887590298;0.09165987617949156;0.010794504950582864;0.07196453808207888;0.009149184048864254;0.9886418134148999;0.0028798417599051663;0.4382726560646213;0.17338733082418636;0.22298904896014018;0.05134251732175182;4.951413615972667;2.054541007962772
mortgage;CART;(1.5, 'denseweight', False, 'extreme');SVM;{'kernel': 'rbf', 'C': 10, 'epsilon': 0.01};0.015473579690693563;0.00568291141040248;0.12261509149820934;0.02208868557980932;0.0759389518937762;0.00877304875975445;0.9983753153871401;0.0006275658317235319;0.0035556243540319507;0.0013766109403479606;0.058846158074897764;0.010215100982765988;0.04481711372938686;0.006267121077053923;0.995354509227178;0.0014404947235194872;0.18372138475494995;0.07898696840530817;0.17860293590113493;0.037243435633604154;2.9373235410743197;1.201522683478926
mortgage;CART;(1.5, 'denseweight', False, 'extreme');SVM;{'kernel': 'rbf', 'C': 10, 'epsilon': 0.1};0.018827077341856308;0.008141165734595175;0.1347991659808968;0.027003337092353412;0.0909156963582271;0.010047900618959445;0.9980449079553319;0.0007803380715116641;0.0069628452521340095;0.0020927401097666416;0.0826644832112664;0.012066773636386762;0.06589670167608322;0.006966846746313826;0.990912272852581;0.001967772805373491;0.34916670098876545;0.13796372874114932;0.18029028701543962;0.04798368714793485;3.3924051991318223;1.7592442699574848
mortgage;CART;(1.5, 'denseweight', False, 'extreme');SVM;{'kernel': 'rbf', 'C': 100, 'epsilon': 0.01};0.01857887711235142;0.012956701619071927;0.1298803920764471;0.043588490662607476;0.07262872814945748;0.015811562429539124;0.9980921075352056;0.0012846277659329523;0.002602693540895001;0.0007947078222476187;0.05043952670035057;0.008115796204444532;0.03844533065630892;0.006705128535669529;0.9965523746281596;0.0010774908165190498;0.14486765959488276;0.06894902927172446;0.19111918734080732;0.0730649098779382;3.6653996735912067;2.704170489672128
mortgage;CART;(1.5, 'denseweight', False, 'extreme');SVM;{'kernel': 'rbf', 'C': 100, 'epsilon': 0.1};0.01928428492217183;0.00832014834306076;0.13583973412813716;0.030401965473173694;0.08551762043413084;0.011107459833052264;0.9979805920453874;0.000915722475694424;0.005376659232531135;0.001756958269019214;0.07248921782314417;0.011714055591889481;0.05815277981415;0.008383825501225826;0.9929578625723237;0.0019095968234786006;0.27496545624238933;0.11467149791912548;0.1902894004514802;0.054180481639281686;3.6541050893367;1.7523444532845864
mortgage;CART;(1.5, 'denseweight', False, 'extreme');XGB;{'n_estimators': 100, 'max_depth': 3};0.05548144488306277;0.015588244887285874;0.23339337564691812;0.03348261716837129;0.15775651538455154;0.019064617754410002;0.9942132218244062;0.0015457334592740598;0.020562819558032616;0.008182954986208342;0.1407820582888916;0.028916008969474088;0.10437487296113197;0.020674716192554125;0.9728772865242858;0.01019971026132109;1.0428797967661116;0.5365104982993063;0.29978849352657677;0.05179200694765455;9.456753825200892;2.9579523923338105
mortgage;CART;(1.5, 'denseweight', False, 'extreme');XGB;{'n_estimators': 100, 'max_depth': 6};0.03610922372872427;0.013484847026754957;0.18707100336037538;0.035176751010143795;0.11782461883458442;0.01483345013476525;0.996256504655803;0.0013343172669632163;0.012069327737806659;0.00678229114878824;0.10631393903513743;0.029368492772352248;0.07480721144525504;0.014891296073772526;0.9837704512114966;0.009045308274458187;0.6369771627475395;0.43753245471703933;0.2513404983961798;0.056226837870233415;6.671008987872787;2.75748025930352
mortgage;CART;(1.5, 'denseweight', False, 'extreme');XGB;{'n_estimators': 200, 'max_depth': 3};0.051647878190739085;0.010411308720751432;0.22623317620431305;0.02276518236370167;0.15029864018262723;0.014903376050851716;0.9946266250860025;0.0008883645878501566;0.017398368441402922;0.004800055185124384;0.13075016143018886;0.018455600594542508;0.09724533810068167;0.014473838867030816;0.9771949052057237;0.005166497586658601;0.8937406211728236;0.4005932220366616;0.3013279242154417;0.03733605468263237;9.119609276495561;2.1484671525253547
mortgage;CART;(1.5, 'denseweight', False, 'extreme');XGB;{'n_estimators': 200, 'max_depth': 6};0.03919477878038906;0.015357816470073607;0.19477430302775503;0.03738314623881435;0.11544377680733091;0.012505009545337595;0.9958981593142422;0.0016226271143960727;0.010929412920559274;0.0057982058535886285;0.10209918240263939;0.02383938143976952;0.06852743764088193;0.009653562349348312;0.9854908282026731;0.007262077855137587;0.5728217688159911;0.36977503522264543;0.26428231856858686;0.053912901102662496;7.277406603661291;2.8186696089438312
mortgage;CART;(1.5, 'denseweight', True, 'balance');RF;{'n_estimators': 100, 'max_features': 'log2'};0.023877230158230973;0.008015443227470113;0.1525744740051222;0.025782423821305068;0.08600681215026254;0.010083352113909864;0.99751583006506;0.0007728973295856546;0.005431517540535668;0.002065982880421489;0.07238507517913598;0.014693816244506134;0.049761803069553884;0.008405815499870708;0.9929267318556305;0.002308379624697332;0.283357933381353;0.13365845152983827;0.21903274223089778;0.044097348115262454;4.503741076076757;1.7434286563526016
