Dataset;Fold;Strategy;Parameter Combination;Model;Model Parameter Combination;MSE;RMSE;MAE;R2;WMSE;WRMSE;WMAE;WR2;SERA;DWRMSE;DWSERA
airfoil;0;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};2.9313034082526754;1.7121049641457955;1.2595379578743273;0.9389888552224115;;;;;4.411611629420277;;601.1931736071512
airfoil;1;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};3.9943005140697183;1.9985746205908146;1.3859305399538653;0.9119558654664457;4.811785148303453;2.193578160974314;1.4604641452151375;0.3785011583997604;368.7715264922792;2.3983865043291748;959.8430160399244
airfoil;2;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};3.0113705025719626;1.7353300846155935;1.2676041539862386;0.938928363630727;3.523327131801647;1.87705277810765;1.2863035290141955;0.5830483334784651;173.926552770186;2.1729131655879015;729.4152430927809
airfoil;3;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};2.878249560396756;1.6965404682461176;1.250922873207694;0.9339023665770645;4.333621196412504;2.0817351407930125;1.6438004903242105;0.7500711337801427;169.89925331418695;2.179713335884846;559.0219819934264
airfoil;4;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};3.733903640799663;1.932331141600648;1.4407840258641336;0.9271207304089792;;;;;5.600855461199494;;750.7428282489885
airfoil;5;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};3.0722292949080496;1.752777594250922;1.3234119802077517;0.9366921604611077;2.7514831340066217;1.6587595166288034;1.3697463509918317;0.5449869375529777;153.18552379633655;2.060947424190187;708.5925030749047
airfoil;6;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};2.8914634156817973;1.7004303619030676;1.2738049315568667;0.939866314025386;2.5895534379159444;1.6092089478734402;1.264712646942528;0.6600613995149127;146.65731883632012;2.0718400549097105;627.3207067286731
airfoil;7;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};3.0306378774423073;1.7408727344186614;1.2727609763575782;0.9370680929841062;2.0605772602183365;1.4354710934805817;1.1041481972232254;0.7145272486553114;123.61270630812564;1.8126749019101307;606.9090483887268
airfoil;8;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};2.701640215992683;1.6436666985714237;1.1848449905924818;0.9402266634627974;3.2392566148424193;1.7997934922769387;1.3243885599374194;0.575411524699091;191.684598760133;1.9018119794077093;640.7622018246274
airfoil;9;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};3.356490755739297;1.8320728030674154;1.2957157364299454;0.9291474325600851;4.9947810666252375;2.23490068383927;1.5745889711322318;0.5413879267774961;253.73424124919705;2.140410929828421;696.8731713352948
airfoil;0;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};3.0151097893423557;1.7364071496461755;1.2808437297782813;0.9372445379212571;;;;;4.537740232960247;;595.9597272634506
