Dataset;Fold;Strategy;Parameter Combination;Model;Model Parameter Combination;MSE;RMSE;MAE;R2;WMSE;WRMSE;WMAE;WR2;SERA;DWRMSE;DWSERA
heat;0;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};4.87863865023089;2.2087640549028524;1.3777223628741209;0.9959580150443706;7.299718101161453;2.7017990489970667;1.5345341723865027;0.9970072364374677;3407.645252913443;3.304959665197036;6639.04562946244
heat;1;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};7.39087334960046;2.718616072489909;1.6072211137824635;0.9940408972322832;13.696705641023353;3.700906056768174;1.9275665966287485;0.9947823066556561;6405.375447589459;4.16666627156049;9884.39947981092
heat;2;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};5.331636645897141;2.309033703932695;1.3519920553107057;0.994838417189571;10.923641219458952;3.3050932240194;1.5654509429925478;0.9951509216259713;4835.631891768877;3.54197107402317;7102.223345643991
heat;3;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};3.7965266310537302;1.9484677649511501;1.3439388108211;0.9967062240055264;5.1992200913735696;2.2801798375070264;1.4400382875731461;0.9978510945131845;2485.5077423666867;2.7342716684431747;4732.724259017777
heat;4;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};4.618268364319208;2.1490156733535493;1.3589118367824602;0.9961036712498283;7.021782373249236;2.6498645952669424;1.4830250644209697;0.9971626063173484;3127.5982897191348;3.1280091043537013;5995.306258328185
heat;5;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};5.11143134515051;2.2608474838322263;1.4567541054794708;0.9951331410337536;23.85389940119761;4.884045393032052;3.5233406523846984;0.9833969016339942;3639.8391665211707;3.3662666707807545;6520.060877890513
heat;6;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};4.276690677481054;2.0680161211850003;1.3572193217534256;0.9965596087794117;5.787771998568596;2.4057788756593146;1.4095646217880917;0.997597109496304;2575.1757807230683;2.9627679798253665;5550.740464187212
heat;7;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};4.226913243277035;2.0559458269314965;1.3581937793153194;0.9961703643209987;6.171652884889123;2.484281160595379;1.4458838613036689;0.9971704053366988;2931.8224828526086;2.9965730824985997;5580.80584500677
heat;8;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};4.89108146279328;2.211578952421387;1.4079307944043609;0.9961241863295989;8.156729853203505;2.855998923879963;1.5959350260606249;0.9970213986180708;3862.7594939312594;3.2632987026472757;6364.8714352381285
heat;9;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};4.76730500341787;2.1834159025293074;1.4124241783309837;0.9958683261354372;7.377553346530803;2.7161651913185993;1.563092228038315;0.9970384356970202;3294.508906540709;3.1277474550597697;6155.45651385165
heat;0;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};5.426483037887222;2.3294812808621628;1.470390246168021;0.9955041222821289;7.71129826178698;2.776922444323388;1.5975268695982265;0.9968384953860037;3598.7208156484794;3.461511020760277;7345.128761666574
heat;1;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};8.047243320189176;2.8367663492415405;1.6303402702702692;0.9935116801934616;15.810274116759986;3.97621354013589;2.020529898665971;0.9939771530327561;7392.884570954839;4.390904926594444;10816.406853835379
heat;2;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};6.235414736313359;2.4970812434346943;1.4270747061308175;0.9939634653191122;12.951530950273499;3.5988235508667965;1.6522897642472094;0.9942507276301183;5731.809283715199;3.880521135539834;8443.297073855772
heat;3;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};4.483212123433052;2.1173597057262263;1.4230056463702376;0.9961104720431796;6.824971554674533;2.612464651373207;1.5951396665703712;0.9971791502257168;3262.5791010847397;3.0287466328449657;5626.190075402819
heat;4;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};5.217351774896385;2.284152309916391;1.4248264952792136;0.9955982381021107;8.14572088390108;2.8540709318272173;1.5638036627818717;0.9967084401441042;3626.4272220405774;3.3404069936102405;6763.443347060169
heat;5;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};5.149975887549086;2.2693558309681374;1.503175254487468;0.995096440775234;22.775896796608407;4.772409956888491;3.5621706263755444;0.9841472268945218;3476.8621522900603;3.3199521188339216;6482.632069741247
heat;6;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};5.151903707731388;2.2697805417553893;1.4909295216936214;0.9958555421417958;6.9657670197181485;2.6392739569279557;1.5490467112748896;0.9971080451291482;3100.195974087955;3.276654365109919;6752.893488822506
