Dataset;Fold;Strategy;Parameter Combination;Model;Model Parameter Combination;MSE;RMSE;MAE;R2;WMSE;WRMSE;WMAE;WR2;SERA;DWRMSE;DWSERA
availablePower;0;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};30.208717256109765;5.496245741968764;2.08544803915646;0.9893120863863543;67.11918970198268;8.19263020659316;3.6095594878566306;0.9898138480967866;8550.23293147301;8.451854688763783;10084.483350655204
availablePower;1;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};81.23235502269443;9.01289936827736;2.6483145781998148;0.9678259828097927;476.4489086159068;21.827709651172906;8.690759473571692;0.8685905374713134;23592.93262092852;15.348292265528004;28474.121796382078
availablePower;2;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};48.79092301676467;6.9850499652303615;2.381004642279703;0.9831017005477175;94.5963221906532;9.726064064700232;3.4809051601028456;0.9869091683742354;10893.259943016365;10.778911991043278;15498.180786608924
availablePower;3;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};24.60357917299988;4.960199509394746;1.8150362714814503;0.9904111914120668;139.1970383226386;11.798179449501461;5.561457564599483;0.9613452669218322;5483.001212600683;8.04486876583105;8280.094048054385
availablePower;4;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};42.38502340864281;6.510378131003053;2.2470737657202715;0.9852639229983811;109.79524054926767;10.47832241101922;3.900731044391443;0.9848104050618929;12653.167025280205;10.606879457475848;14669.017780420832
availablePower;5;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};99.71744925519778;9.985862469271133;2.733017812547188;0.9707671107154809;262.7674025570634;16.210101867572067;5.326681739156821;0.9671438078543418;33291.62381495755;17.196448922291783;35389.329463423375
availablePower;6;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};22.070080780065396;4.697880456127571;1.8963867068477236;0.98981667022644;42.765609728769455;6.539542012157232;2.906674657377575;0.9915799062926336;5403.61670455388;6.979285291961188;7204.777009780122
availablePower;7;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};27.033088553010522;5.1993353953183785;1.9914408343673307;0.9870795612506349;37.332795853803596;6.110056943581099;2.7008074119562746;0.9918752057926612;4633.947671079692;7.694489739086582;8869.82437404848
availablePower;8;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};28.582719030982894;5.346280859717613;1.932553148423338;0.9909903768755095;136.52881746157794;11.684554653968544;5.256965050181148;0.9724718300701416;6840.873098105353;8.4522889171257;9331.843186888987
availablePower;9;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};26.505794982020266;5.148377898136486;1.910397151227238;0.9904674002260966;5.747391536726732;2.397371797766615;1.250046343389719;0.9662590054813919;514.6199089843117;7.912004603112247;8896.174730255549
availablePower;0;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};40.41689567959845;6.357428385723149;2.364907501488856;0.9857004093919972;94.41258558170402;9.71661389485576;4.203071591203756;0.9856717439143643;12029.554794399295;9.992671663608396;13753.111949991096
availablePower;1;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};75.95413551135468;8.715166981266318;2.6733539528384043;0.9699165478961316;441.813556790814;21.019361474383896;8.088315445391556;0.8781433203311784;21874.98646655284;14.785095288935105;26509.280431457235
availablePower;2;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};37.40883279600879;6.1162760562297045;2.261510110895501;0.9870437856129486;60.75425390285958;7.794501517278676;3.1923118047158896;0.9915924457740719;6989.3767357998495;8.857509782647924;11294.745194011864
availablePower;3;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};23.64247569458256;4.862352896960746;1.784572036776369;0.9907857644456461;134.15247258126993;11.58242084286657;5.289879831259928;0.9627461325191009;5284.278506120839;7.84831031942282;7906.766027396007
availablePower;4;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};62.69364308008342;7.917931742575419;2.6167971718924723;0.9782031888237265;160.53519242170194;12.670248317286521;4.5767423963571;0.9777907991822056;18494.800176053803;13.023092756097995;21785.091316562706
availablePower;5;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};112.86104311001914;10.623607819851934;2.93666452609454;0.9669139714020659;300.5290748592348;17.335774423406495;5.740161560806414;0.9624221233956614;38077.066408414474;18.34518412597418;40042.91110470818
availablePower;6;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};23.909800284103127;4.889764849571309;2.082783535778744;0.9889678074339945;42.18464476099441;6.494970728263093;3.0395838887327797;0.9916942921157375;5333.556175337123;7.041141283506874;7743.453606212473
