Dataset;Fold;Strategy;Parameter Combination;Model;Model Parameter Combination;MSE;RMSE;MAE;R2;WMSE;WRMSE;WMAE;WR2;SERA;DWRMSE;DWSERA
maxTorque;0;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};87.9654385205725;9.378989205696556;4.632900088798207;0.9908309507468865;31.983944141772845;5.65543492065578;2.8975285372980513;0.941556737272607;3115.0090878311057;13.106423087320364;26503.52437206899
maxTorque;1;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};98.22513946157892;9.910859673185717;4.603219749410807;0.9904713424928845;575.5537965451813;23.990702293704977;14.514657643058547;0.9633032699221113;18702.68594475716;15.691071127856784;33112.31499993085
maxTorque;2;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};302.56365474734486;17.39435697999052;5.709747803468506;0.9740468511588528;873.7996113606982;29.560101680486458;10.497641164159916;0.9711935906596405;94367.16529184928;30.63201196269557;104547.77836978302
maxTorque;3;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};101.4674937077851;10.073107450423882;3.777216678088934;0.9897894298306689;224.03461643595114;14.967785956378156;5.809555182646983;0.9889208472278971;29282.351953127567;16.484187684575392;33915.82541687156
maxTorque;4;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};182.60606727657938;13.51318124190523;5.4431492286116026;0.9788600466598013;460.3826811698112;21.45653003562811;9.234812349423285;0.97671466054581;49712.20481318712;20.39246161281232;61666.669674486366
maxTorque;5;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};144.169580599875;12.007063779287382;4.7588910127809445;0.9854645526530267;57.932714067257784;7.6113542860162395;2.8174250245696233;0.8988243449051582;5720.2681935600585;18.32099845883862;49314.126956679014
maxTorque;6;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};198.85903117153117;14.101738586838545;4.459694626563228;0.9792498202838208;527.8560177299482;22.97511736052611;7.125070530553316;0.9747473043158962;63875.19252712991;24.705359710090537;68918.79355838825
maxTorque;7;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};78.36945595126762;8.852652481108;3.9245135727068328;0.9907651040023565;55.68841661759642;7.462467193736694;3.4039975460931298;0.9092358994700145;5119.1162300619035;11.696488185776444;22771.85848716214
maxTorque;8;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};82.18890525967038;9.06580968582897;4.101769127954668;0.992713419190059;154.2175134519817;12.418434420327777;5.617364048707235;0.993943074910362;17764.2983637025;13.402028179289562;25710.123905166427
maxTorque;9;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};142.6196194984925;11.94234564474218;5.232548795065726;0.9867697947775367;855.8041716104016;29.254130846948804;16.813897805533845;0.9402679883642843;38828.72112959459;19.934724310482355;47842.99220606431
maxTorque;0;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};152.88579416372272;12.364699517728797;5.509390097520555;0.9840639983115563;75.72764095099427;8.702163004161337;3.993784647797983;0.8616252455855083;7278.6051460275;16.74618598267072;43757.72922778922
maxTorque;1;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};134.28864528740007;11.588297773504099;5.400567708611578;0.986972881738298;781.7107741190291;27.959091081775693;17.241107558471363;0.9501589087779191;25394.422839236864;18.34325527565555;45327.40091561501
maxTorque;2;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};343.6260414725332;18.5371530034289;6.208934317270828;0.9705246229674283;982.4120423141698;31.34345294178945;11.31946024356879;0.967612982354465;106108.39748493089;32.42521983736704;117830.81510017888
maxTorque;3;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};125.42170661323911;11.199183301171523;4.577530134798621;0.9873789418725586;268.0606981337034;16.372559303105408;6.917753125618464;0.9867436315241537;35029.38607098258;18.042282193361448;41667.409571924596
maxTorque;4;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};245.0948270668785;15.655504688986507;6.0962868910111325;0.9716258430763411;621.0781536747444;24.921439638888128;10.487523015478061;0.9685869685646066;67059.84194202344;23.45485577054763;82394.80222319634
maxTorque;5;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};158.9075483108303;12.605853731930665;5.0486220699886495;0.9839786431236195;65.7770214588229;8.110303413487248;3.3321681026715444;0.8851247806453945;6482.39643754494;19.312150316968772;53698.675762972416
maxTorque;6;GSMOTER;(0.7, 5, 0.75, 'minority', -0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};261.4464793448396;16.16930670575704;5.143318334623228;0.9727190593225398;696.5842500734018;26.39288256468781;8.576348086803128;0.9666753252883389;84302.08608454259;28.498224543612206;91532.94631723758
