Dataset;Fold;Strategy;Parameter Combination;Model;Model Parameter Combination;MSE;RMSE;MAE;R2;WMSE;WRMSE;WMAE;WR2;SERA;DWRMSE;DWSERA
treasury;9;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 100, 'max_features': 'sqrt'};0.03646732767779229;0.19096420522650911;0.10747347637780794;0.9969622998802422;0.007150530359227484;0.0845608086481408;0.058597481259867794;0.9928136528856534;0.4082152329586347;0.25160397067236584;5.8410045400426265
treasury;0;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};0.06429890150871118;0.25357228063948783;0.11520468960626072;0.9936343163415668;0.12094969332958284;0.3477782243464689;0.1491495954180271;0.9950043948064785;8.603968466812418;0.40376429445639644;12.22605428826555
treasury;1;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};0.01781138322282018;0.13345929425416642;0.08102494834650194;0.9979917359358603;0.017554547602240685;0.1324935757017701;0.06820522586709411;0.9774848000119807;1.1338336987421986;0.16768131415635115;2.912003516050017
treasury;2;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};0.04363934780576051;0.20890032983640908;0.11700141146973075;0.9964157355141511;0.005843513157676702;0.0764428751269646;0.04972552683069964;0.9944353715829747;0.35928646725290214;0.29484378932488914;7.742856065647571
treasury;3;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};0.05856544226510157;0.24200297986822716;0.12941906671746034;0.995723771295117;0.08957627755027095;0.29929296274765793;0.20803804446032365;0.9930466208013233;4.158986640928434;0.26841358749652483;6.51969951049648
treasury;4;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};0.06982766908194638;0.2642492555939304;0.131772619903577;0.9940279827174496;0.01305507408969707;0.11425880311685867;0.061280556492931966;0.987436227007661;0.8117463145363208;0.41334549220842215;13.430591092671317
treasury;5;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};0.026395471037472695;0.16246683057619082;0.09296581430284033;0.9978726637606898;0.0043583963171982395;0.06601815142215238;0.04525931631823139;0.9955566742133941;0.29507875046609117;0.23232778924102787;4.576212049148017
treasury;6;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};0.06313702414561213;0.25127081833275455;0.12285666286242732;0.9946935482861857;0.007391398201116037;0.08597324119233866;0.0556884039558246;0.9921039440484667;0.5403714800751649;0.4036018107624556;12.65021534197847
treasury;7;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};0.06060193328290964;0.24617459918299783;0.12640699404935063;0.9942134461243641;0.1977826102346484;0.44472756855703066;0.2734893641498018;0.9821993445695864;9.173827058847044;0.4040545215512039;10.129132494487752
treasury;8;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};0.05059077269918859;0.22492392647112622;0.12617317373273934;0.9949627815954273;0.01709476776604061;0.13074696082907858;0.07210127149850791;0.9812374936367037;0.8573652229637666;0.27845984200956264;9.026342804053428
treasury;9;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 100, 'max_features': 'log2'};0.04016441364224101;0.20041061259883672;0.1047642021455186;0.9966543354860264;0.0055870078470470486;0.07474628985472823;0.05069515656639459;0.9943850070271156;0.3312395367131594;0.27087924905592525;6.598302983708057
treasury;0;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 200, 'max_features': 'sqrt'};0.06315697156478194;0.25131050826573476;0.11372728184257551;0.9937473690471743;0.11516655654523897;0.33936198453161925;0.14383337735214574;0.995243256661845;8.191836718232821;0.39406878141666885;11.86372588046548
treasury;1;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 200, 'max_features': 'sqrt'};0.02019191922336982;0.14209827311888706;0.08452285978287509;0.9977233264112609;0.0156996775804103;0.12529835426058197;0.06768947241648092;0.9798638285372138;1.018409611500549;0.18995053421048066;3.457907327464482
treasury;2;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 200, 'max_features': 'sqrt'};0.0394607381459547;0.19864727067330853;0.11557770104648678;0.9967589405104891;0.005651498681325695;0.07517645031075686;0.049921310406878784;0.9946182220673925;0.34489263266978937;0.2729416956130897;6.804320633428903
treasury;3;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 200, 'max_features': 'sqrt'};0.06068982066259404;0.24635304070092992;0.12959582626007177;0.9955686571607053;0.10219881667519286;0.31968549650428757;0.20767701816775652;0.9920667932913394;4.7424451961206335;0.2857444590620634;7.175041541989555
treasury;4;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 200, 'max_features': 'sqrt'};0.06870079547368961;0.26210836589794234;0.12706622931574357;0.9941243586777564;0.012943997514551222;0.11377169030365691;0.06015285158986911;0.9875431234423584;0.8043952826341616;0.41108797571186273;13.267941540993151
treasury;5;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 200, 'max_features': 'sqrt'};0.031043414337282676;0.17619141391476112;0.09234140974069732;0.9974980639588561;0.0035405259528558343;0.05950231888637479;0.039266928606616444;0.9963904819296964;0.24935947966293082;0.26101310742732164;5.516576374205948
treasury;6;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 200, 'max_features': 'sqrt'};0.07578365755961936;0.2752883171506182;0.12417130087543239;0.9936306418463927;0.007116049230763346;0.08435667863757644;0.05330895706164665;0.9923980928437208;0.5358966123206812;0.45038465540827893;15.350308703199602
treasury;7;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 200, 'max_features': 'sqrt'};0.05150503858219605;0.22694721540965435;0.11740700801854288;0.9950820598539117;0.1711837514825892;0.4137435818022912;0.2616911569693868;0.9845932715125361;7.940634740011337;0.37570309832836307;8.694539614807509
treasury;8;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 200, 'max_features': 'sqrt'};0.04770341570466922;0.21841111625709259;0.12232892430571951;0.9952502697482539;0.01474896517674275;0.1214453176402563;0.06611428457456382;0.9838121490289911;0.7436530432532666;0.2701407660793055;8.672613464308178
treasury;9;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 200, 'max_features': 'sqrt'};0.04070150651205652;0.20174614373528066;0.11008262603581989;0.9966095960664184;0.007355831516076095;0.08576614434656658;0.05922516011422781;0.9926073233825295;0.4233441287713951;0.2711033804952752;6.665395951526489
treasury;0;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 200, 'max_features': 'log2'};0.06757627272204055;0.2599543666146821;0.11449066733840975;0.9933098518812762;0.12931851286417667;0.35960883312868813;0.14926001147588144;0.9946587360687028;9.198675115363011;0.4158635885035114;12.776512471386868
treasury;1;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 200, 'max_features': 'log2'};0.02079222418941842;0.14419509072578865;0.08458504512064637;0.9976556409948192;0.016263186078067846;0.12752719740536858;0.06481305951547078;0.9791410809730391;1.0549112656892863;0.1896146945924064;3.5591364343794574
treasury;2;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 200, 'max_features': 'log2'};0.038906112896143784;0.19724632543128348;0.11478765978724033;0.9968044939773901;0.005618904795684838;0.07495935429074105;0.04955232023948765;0.9946492603926883;0.342825253982529;0.27133931083564755;6.647410508387222
treasury;3;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 200, 'max_features': 'log2'};0.059448547699829477;0.24382072860983225;0.12847176229033153;0.9956592902519734;0.09763790285872252;0.31247064319504086;0.20299537970676712;0.9924208352779648;4.531570104122245;0.2796532807222122;6.949967010911787
treasury;4;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 200, 'max_features': 'log2'};0.06498961615320371;0.25493061046724796;0.12600406179428258;0.9944417576018788;0.014303244699374308;0.1195961734311525;0.0616165848694481;0.9862350287541735;0.8779545895812239;0.397441674762165;12.545990405515033
treasury;5;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 200, 'max_features': 'log2'};0.026504751466237864;0.16280279931941546;0.09120010576518205;0.997863856332475;0.003777749084720191;0.06146339629991326;0.04160293424706019;0.9961486361721564;0.25896019773011736;0.2340920085353171;4.553822432923148
treasury;6;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 200, 'max_features': 'log2'};0.07560073602855029;0.27495588014907096;0.1254236840150735;0.9936460157776981;0.006618308054557897;0.08135298430025721;0.053067193161527124;0.9929298179747125;0.503473293163408;0.4514169723385666;15.285962709941131
treasury;7;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 200, 'max_features': 'log2'};0.05569258688462717;0.23599276871257555;0.11938567551220862;0.9946822133053582;0.18608874865641117;0.4313800512963148;0.26417347032245403;0.9832518051492005;8.631647717191358;0.3926050516254811;9.456831946124884
treasury;8;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 200, 'max_features': 'log2'};0.049644868425443786;0.22281128433148037;0.12216762599695377;0.995056963323882;0.014948020449140138;0.12226209735294147;0.06797420258648593;0.9835936742379838;0.755087219199996;0.2769522736747169;9.027706569867586
treasury;9;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);RF;{'n_estimators': 200, 'max_features': 'log2'};0.03822554854686016;0.19551355080111496;0.10322092933478114;0.9968158414451268;0.006478947267559129;0.08049190808745392;0.05565193528570248;0.9934885999134114;0.37547777980042957;0.25781021755074124;6.1522752952451345
treasury;0;GSMOTER;(0.7, 5, 0.75, 'minority', 0.5);SVM;{'kernel': 'rbf', 'C': 1, 'epsilon': 0.01};0.1035576285851394;0.321803711266883;0.14847088817567716;0.9897476459391581;0.2046683457750506;0.45240285783254136;0.20588962937528527;0.9915465494541008;14.563937761763079;0.5188396912698616;19.918798659430543
