Dataset;Fold;Strategy;Parameter Combination;Model;Model Parameter Combination;MSE;RMSE;MAE;R2;WMSE;WRMSE;WMAE;WR2;SERA;DWRMSE;DWSERA
fuelConsumption;2;SMOGN;('extreme', 5, 0.1);SVM;{'kernel': 'rbf', 'C': 100, 'epsilon': 0.1};0.3342391876317445;0.5781342297699942;0.3680548254851764;0.8961613193222239;0.6150949242774748;0.7842798762415588;0.46647081279768643;0.9219664664984117;66.57892737983686;0.8167692866989433;95.75104790079945
fuelConsumption;3;SMOGN;('extreme', 5, 0.1);SVM;{'kernel': 'rbf', 'C': 100, 'epsilon': 0.1};0.4061623449569338;0.6373086732164672;0.37038625870541175;0.8721472348722137;0.6903523889202671;0.8308744724206341;0.43154990976834195;0.903124346772689;83.12715366896221;0.8551244797621085;108.13549717446729
fuelConsumption;4;SMOGN;('extreme', 5, 0.1);SVM;{'kernel': 'rbf', 'C': 100, 'epsilon': 0.1};0.26544261979116685;0.5152112380287981;0.34878681638454717;0.9246625136244336;0.4182287443051487;0.6467060725748203;0.4003341824289664;0.9525407549345571;45.12706029634618;0.6653860789835133;71.68666222262372
fuelConsumption;5;SMOGN;('extreme', 5, 0.1);SVM;{'kernel': 'rbf', 'C': 100, 'epsilon': 0.1};0.25993414833412565;0.5098373743990584;0.3544159156857137;0.9013490055181371;0.3672242613213477;0.6059903145441746;0.42380960169159276;0.9391253218556506;39.23295314312179;0.6231329236593462;70.88637319130581
fuelConsumption;6;SMOGN;('extreme', 5, 0.1);SVM;{'kernel': 'rbf', 'C': 100, 'epsilon': 0.1};0.29198867514863897;0.5403597645538007;0.3509451358398352;0.9045110986425563;0.42449343413365187;0.6515316063965368;0.40173844240946677;0.9435204328748132;40.180380651682874;0.6553469381032765;74.16727801013297
fuelConsumption;7;SMOGN;('extreme', 5, 0.1);SVM;{'kernel': 'rbf', 'C': 100, 'epsilon': 0.1};0.29474314588638567;0.5429025196905847;0.3473908707277816;0.8923962281782056;0.531064955481919;0.7287420363077177;0.4213825185425826;0.9121345502783035;57.089276374774684;0.7074457815861699;84.84280327198191
fuelConsumption;8;SMOGN;('extreme', 5, 0.1);SVM;{'kernel': 'rbf', 'C': 100, 'epsilon': 0.1};1.0513296057967607;1.0253436525364366;0.4496213955352002;0.7612989180509538;2.770282640707062;1.6644166067145154;0.6857050024562212;0.750151894185117;311.2309946324351;1.664513374681864;344.2421445430928
fuelConsumption;9;SMOGN;('extreme', 5, 0.1);SVM;{'kernel': 'rbf', 'C': 100, 'epsilon': 0.1};0.5491321176209186;0.7410344915190646;0.3761083100323356;0.8306928835651717;2.07068000464504;1.4389857555393104;0.7409908213242613;0.11182560736626923;114.95405203880024;1.0445022756014035;169.31711013065078
fuelConsumption;0;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 100, 'max_depth': 3};0.5374180790466152;0.7330880431753168;0.4193681895226325;0.8514571126702517;2.7421943592715325;1.6559572335273434;0.9447119288736684;0.04048957365333872;130.0949210112645;1.1319323617768513;167.45009502892117
fuelConsumption;1;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 100, 'max_depth': 3};0.25677553547372844;0.5067302393519934;0.36769501507788804;0.899272287360354;0.312844466979189;0.5593250101499029;0.4134515491917565;0.9492939103680829;33.94778526744235;0.5831506928349725;68.59679387419877
fuelConsumption;2;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 100, 'max_depth': 3};0.33090999135314986;0.575247765187445;0.4276636620756587;0.8971956066292751;0.39368017162344343;0.627439376851217;0.46516275831763965;0.9500560748450741;42.62662793482374;0.6641788803141273;79.29633608458795
fuelConsumption;3;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 100, 'max_depth': 3};0.24603724868053709;0.49602141957836565;0.37355379734093336;0.922551799892787;0.33108131551880365;0.5753966592871422;0.43250412091303353;0.9535400771736217;39.80595673676484;0.5965684610272858;64.69344598710008
fuelConsumption;4;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 100, 'max_depth': 3};0.25506811296794507;0.5050426843029657;0.3664540739222007;0.9276069890333284;0.31596723478933453;0.5621096287996983;0.3850346442191919;0.9641450602506263;34.1035421451846;0.601357847363022;66.11086203183052
fuelConsumption;5;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 100, 'max_depth': 3};0.254174657935993;0.5041573741759541;0.36158698152212515;0.9035348647410437;0.3915707118879323;0.6257561121458841;0.4506210129105313;0.9350894165566235;41.79677411143247;0.6565515877785711;73.19299978800227
fuelConsumption;6;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 100, 'max_depth': 3};0.23908400622293127;0.48896217258897573;0.370741457439347;0.9218124844234379;0.29183901395189943;0.5402212638835123;0.4166259697712355;0.9611703271409024;27.560862952814787;0.5621497553916261;58.674457566391055
fuelConsumption;7;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 100, 'max_depth': 3};0.26116290630643246;0.5110410025687102;0.366876919884182;0.90465558174728;0.29889549527628634;0.5467133575067343;0.38414865848992347;0.9505473165925477;32.13091504471581;0.5789248912809426;70.27827535675381
fuelConsumption;8;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 100, 'max_depth': 3};0.6810303621171553;0.825245637442062;0.4339648249466764;0.845374197224936;1.7246045167473165;1.3132419871247327;0.6218662284403068;0.8444602130275297;193.7392534537596;1.312152617413903;218.03248770101493
fuelConsumption;9;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 100, 'max_depth': 3};0.29656758790732457;0.5445801941930358;0.366806824369864;0.9085629823399191;0.9033780861581859;0.9504620382520208;0.5983141254867042;0.6125150765969218;50.142667877100315;0.7166839635395086;84.34245210434064
fuelConsumption;0;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 100, 'max_depth': 6};0.415197592019315;0.6443582792354848;0.3040528595954095;0.8852389758820185;2.4094339824982676;1.5522351569585928;0.6997537762056832;0.15692444629810998;114.24951125462242;1.041415451644439;133.94728848096022
fuelConsumption;1;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 100, 'max_depth': 6};0.24960120302890895;0.49960104386290966;0.2938255346530558;0.902086629059807;0.15254100299728016;0.39056497922532707;0.2762369210975748;0.9752760282283107;16.515432579981848;0.43599994948289034;44.01154143967858
fuelConsumption;2;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 100, 'max_depth': 6};0.3146336136109254;0.5609221101105977;0.3286681587230045;0.9022522177434328;0.49015162503413157;0.7001082952187694;0.38566616860175;0.9378172998291485;52.87938714210457;0.7679307388553052;92.57274612121448
fuelConsumption;3;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 100, 'max_depth': 6};0.16119339519751555;0.4014889726972779;0.2842872033375856;0.9492591532616752;0.25012244640480297;0.5001224314153515;0.34287365614798193;0.9649008596607074;30.07466345485329;0.5110566284745148;42.71490925130836
fuelConsumption;4;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 100, 'max_depth': 6};0.22249247290624935;0.4716910778319316;0.29908009740439334;0.9368525534466623;0.3229759438986756;0.5683097253247349;0.33712567754594863;0.9633497346118655;34.820741810169636;0.5970580398799711;59.788980413983005
fuelConsumption;5;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 100, 'max_depth': 6};0.177319551865724;0.42109328166776067;0.28976407280724714;0.9327031471442285;0.25322268263496045;0.5032123633566254;0.3506358351794712;0.9580233363427945;27.040606676115438;0.5382750505451499;50.70034586844467
fuelConsumption;6;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 100, 'max_depth': 6};0.16974379512208407;0.4119997513616775;0.29237241839552064;0.9444887768328697;0.20311878774409078;0.45068701750115986;0.3303045207772884;0.9729747028238676;19.20240007508712;0.479335336474082;42.518802891658005
fuelConsumption;7;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 100, 'max_depth': 6};0.15705156407540255;0.39629731777467603;0.2645305999615375;0.9426641776038459;0.16505124487492953;0.40626499341554095;0.28579143073965324;0.9726920375589436;17.798590981454282;0.4359845642042259;40.54833557790315
fuelConsumption;8;SMOGN;('extreme', 5, 0.1);XGB;{'n_estimators': 100, 'max_depth': 6};0.6321747906150674;0.7950942023528202;0.3689658755283518;0.8564667011480509;1.6666175918217405;1.29097544199018;0.5575659667251847;0.8496899766414645;187.21467616736714;1.2893621611057362;204.64757176316928
